workload,baseline_ns,candidate_ns,native_delta_percent,native_uncertainty_ns,native_failed,baseline_instructions,candidate_instructions,instructions_delta_percent,instructions_failed
corpus_tpch/2,1325000.0,1325000.0,0.0,370000.0,False,15925728,15284600,-4.025737473351296,False
corpus_tpch/3,295500.0,306800.0,3.8240270727580374,71200.0,False,3468960,3352070,-3.3695978045293113,False
corpus_tpch/4,240000.0,257399.99999999997,7.2499999999999885,60400.0,False,2609860,2540456,-2.659299732552704,False
corpus_tpch/5,1506000.0,1506000.0,0.0,263000.0,False,18682812,17545855,-6.085577481591101,False
corpus_tpch/6,105800.0,111900.0,5.765595463137997,26940.0,False,1217547,1200802,-1.3753062510112546,False
corpus_tpch/7,2745000.0,2698000.0,-1.7122040072859745,470000.0,False,32845040,31806941,-3.1605959377732527,False
corpus_tpch/8,2159000.0,2113000.0,-2.1306160259379343,412000.0,False,27544921,26245937,-4.715874843133513,False
corpus_tpch/9,1661000.0,1537000.0,-7.465382299819386,365000.0,False,20246549,18607571,-8.095098083135056,False
corpus_tpch/10,435400.0,445300.0,2.273771244832338,144300.0,False,5429696,5222477,-3.816401507561381,False
corpus_tpch/11,422400.0,409700.0,-3.006628787878788,87400.0,False,4832319,4651438,-3.7431510626678413,False
corpus_tpch/12,251200.0,243600.0,-3.0254777070063694,83300.0,False,2972166,2894468,-2.6141877674396383,False
corpus_tpch/13,192200.0,177200.0,-7.804370447450572,30500.0,False,1917924,1894616,-1.2152723465580493,False
corpus_tpch/14,163800.0,175500.0,7.142857142857143,42300.0,False,1886626,1832861,-2.8497964090392056,False
corpus_tpch/16,258600.00000000003,260600.00000000003,0.7733952049497292,45100.0,False,2895844,2840331,-1.9169886223152905,False
corpus_tpch/17,421200.0,402600.0,-4.415954415954416,75400.0,False,4437124,4273475,-3.6881772968256015,False
corpus_tpch/18,310800.0,309100.0,-0.546975546975547,82100.0,False,3555762,3446716,-3.06674068736884,False
corpus_tpch/19,479300.0,485900.0,1.3770081368662632,108900.0,False,6123439,6014177,-1.7843241355062083,False
corpus_tpch/20,436200.0,451400.0,3.484640073360844,127100.0,False,4879601,4767550,-2.2963148011487005,False
corpus_tpch/21,585600.0,579300.0,-1.0758196721311475,81800.0,False,6880992,6639383,-3.511252447321549,False
corpus_tpch/22,350300.0,349400.0,-0.2569226377390808,55500.0,False,3973155,3913347,-1.5053024611423416,False
cte_chained,356800.0,355300.0,-0.4204035874439462,82000.0,False,3846476,3757675,-2.308632628931001,False
cte_join,188200.0,200100.0,6.323060573857599,62300.0,False,1912831,1856395,-2.9503913309644187,False
ddl_create_index,21470.0,23230.0,8.197484862598975,6760.0,False,271317,271328,0.004054298108854219,True
ddl_create_table,55090.0,53890.0,-2.1782537665638046,12440.0,False,717834,717833,-0.0001393079737097992,True
delete_range,60890.0,63750.0,4.696994580390869,11100.0,False,664189,642696,-3.2359765066871025,False
insert_multirow_params/10,105800.0,108000.0,2.0793950850661624,94380.0,False,1359773,1357886,-0.13877316287350902,False
insert_multirow_params/100,649200.0,648900.0,-0.04621072088724584,112000.0,False,9223106,9216830,-0.06804649106277214,False
insert_select,149700.0,153500.0,2.5384101536406147,27400.0,False,1633291,1547694,-5.240768485224005,False
insert_single_row_params,39880.0,41300.0,3.560682046138415,7840.0,False,476548,476582,0.007134643309803,True
insert_upsert_on_conflict,61520.0,62800.0,2.080624187256177,15260.0,False,741720,741735,0.0020223264843876394,True
join_chain/2,101500.0,94050.0,-7.3399014778325125,14190.0,False,1023529,936028,-8.548951715095518,False
join_chain/4,181500.0,169700.0,-6.5013774104683195,34000.0,False,2087425,1925338,-7.764925685952789,False
join_chain/8,652600.0,639700.0,-1.9767085504137296,208300.0,False,8697314,8351541,-3.975629717404707,False
join_four_way_mixed,267600.0,259399.99999999997,-3.0642750373692187,57600.0,False,3043925,2843816,-6.5740450241053905,False
join_two_way_indexed,115400.0,110400.0,-4.332755632582322,24900.0,False,1283758,1176519,-8.353521458094127,False
select_complex_predicates,190600.0,188100.0,-1.3116474291710387,64500.0,False,2193392,2108835,-3.855079256238739,False
select_expression_depth/4,61720.0,62230.0,0.8263123784834737,15730.0,False,627680,613664,-2.2329849604894214,False
select_expression_depth/16,125800.0,130000.0,3.338632750397456,21200.0,False,1397498,1383476,-1.0033645844215877,False
select_expression_depth/32,259700.0,278000.0,7.046592221794378,50400.0,False,2745897,2733048,-0.46793452194310275,False
select_in_list/10,67380.0,61700.0,-8.429801127931137,21840.0,False,685886,671325,-2.1229475452188846,False
select_in_list/100,187800.0,198300.0,5.5910543130990416,32300.0,False,2780517,2765970,-0.5231760855984696,False
